,Time,IP1,IP2,Protocol,Pkt-size
473,3.963865,74.125.250.44,172.16.155.40,UDP,723
474,3.979909,74.125.250.44,172.16.155.40,UDP,167
475,4.001993,74.125.250.44,172.16.155.40,UDP,167
476,4.007218,172.16.155.40,74.125.250.44,UDP,84
477,4.009401,74.125.250.44,172.16.155.40,UDP,1140
478,4.019892,74.125.250.44,172.16.155.40,UDP,168
479,4.040831,74.125.250.44,172.16.155.40,UDP,170
480,4.053632,74.125.250.44,172.16.155.40,UDP,605
481,4.058179,172.16.155.40,74.125.250.44,UDP,84
482,4.062139,74.125.250.44,172.16.155.40,UDP,174
483,4.082352,74.125.250.44,172.16.155.40,UDP,162
484,4.09842,74.125.250.44,172.16.155.40,UDP,157
485,4.103548,74.125.250.44,172.16.155.40,UDP,592
486,4.108482,172.16.155.40,74.125.250.44,UDP,84
487,4.119102,74.125.250.44,172.16.155.40,UDP,154
488,4.13148,172.16.155.40,74.125.250.44,UDP,113
489,4.140064,74.125.250.44,172.16.155.40,UDP,161
490,4.147682,74.125.250.44,172.16.155.40,UDP,702
491,4.151458,172.16.155.40,74.125.250.44,UDP,81
492,4.159427,172.16.155.40,74.125.250.44,UDP,84
493,4.159722,74.125.250.44,172.16.155.40,UDP,159
494,4.189315,74.125.250.44,172.16.155.40,UDP,100
495,4.190352,74.125.250.44,172.16.155.40,UDP,151
496,4.208507,74.125.250.44,172.16.155.40,UDP,1040
497,4.209878,172.16.155.40,74.125.250.44,UDP,84
498,4.214263,74.125.250.44,172.16.155.40,UDP,156
499,4.218408,74.125.250.44,172.16.155.40,UDP,152
500,4.233011,74.125.250.44,172.16.155.40,UDP,588
501,4.24215,74.125.250.44,172.16.155.40,UDP,146
502,4.260457,172.16.155.40,74.125.250.44,UDP,84
503,4.261824,74.125.250.44,172.16.155.40,UDP,136
504,4.282451,74.125.250.44,172.16.155.40,UDP,135
505,4.293106,74.125.250.44,172.16.155.40,UDP,521
506,4.298015,74.125.250.44,172.16.155.40,UDP,97
507,4.298015,74.125.250.44,172.16.155.40,UDP,132
508,4.301188,74.125.250.44,172.16.155.40,UDP,117
509,4.311391,172.16.155.40,74.125.250.44,UDP,84
510,4.311589,74.125.250.44,172.16.155.40,UDP,81
511,4.318311,74.125.250.44,172.16.155.40,UDP,131
512,4.32111,74.125.250.44,172.16.155.40,UDP,81
513,4.334689,74.125.250.44,172.16.155.40,UDP,630
514,4.341879,74.125.250.44,172.16.155.40,UDP,129
515,4.356356,74.125.250.44,172.16.155.40,DTLSv1.2,343
516,4.362443,172.16.155.40,74.125.250.44,UDP,84
517,4.362561,74.125.250.44,172.16.155.40,UDP,137
518,4.374426,74.125.250.44,172.16.155.40,UDP,1052
519,4.379013,172.16.155.40,74.125.250.44,UDP,124
520,4.383572,74.125.250.44,172.16.155.40,UDP,135
521,4.392431,172.16.155.40,74.125.250.44,STUN,154
522,4.392879,74.125.250.44,172.16.155.40,DTLSv1.2,175
523,4.393433,172.16.155.40,74.125.250.44,DTLSv1.2,107
524,4.399296,74.125.250.44,172.16.155.40,UDP,132
525,4.401757,74.125.250.44,172.16.155.40,UDP,628
526,4.411488,74.125.250.44,172.16.155.40,STUN,134
527,4.412938,172.16.155.40,74.125.250.44,UDP,84
528,4.418549,74.125.250.44,172.16.155.40,UDP,133
529,4.463429,172.16.155.40,74.125.250.44,UDP,80
530,4.463879,74.125.250.44,172.16.155.40,UDP,518
531,4.498981,74.125.250.44,172.16.155.40,UDP,85
532,4.514375,172.16.155.40,74.125.250.44,UDP,80
533,4.538459,74.125.250.44,172.16.155.40,UDP,680
534,4.551816,172.16.155.40,74.125.250.44,UDP,97
535,4.564471,172.16.155.40,74.125.250.44,UDP,80
536,4.571637,172.16.155.40,74.125.250.44,UDP,81
537,4.572085,74.125.250.44,172.16.155.40,UDP,727
538,4.578094,74.125.250.44,172.16.155.40,UDP,728
539,4.586499,74.125.250.44,172.16.155.40,UDP,100
540,4.586528,172.16.155.40,74.125.250.44,UDP,148
541,4.614447,172.16.155.40,74.125.250.44,UDP,80
542,4.62014,74.125.250.44,172.16.155.40,UDP,571
543,4.622266,172.16.155.40,172.16.155.20,TCP,164
544,4.624621,172.16.155.20,172.16.155.40,TCP,164
545,4.637147,74.125.250.44,172.16.155.40,UDP,100
546,4.637147,74.125.250.44,172.16.155.40,UDP,144
547,4.65462,74.125.250.44,172.16.155.40,UDP,559
548,4.664491,172.16.155.40,74.125.250.44,UDP,80
549,4.665293,172.16.155.40,172.16.155.20,TCP,54
550,4.670019,Cisco_88:0e:91,Cisco_88:0e:91,LOOP,60
551,4.672381,Cisco_88:0e:91,Spanning-tree-(for-bridges)_00,STP,60
552,4.699321,172.16.155.40,74.125.250.44,UDP,100
553,4.71776,74.125.250.44,172.16.155.40,UDP,97
554,4.720097,74.125.250.44,172.16.155.40,UDP,738
555,4.723255,172.16.155.40,74.125.250.44,UDP,100
556,4.726641,74.125.250.44,172.16.155.40,UDP,101
557,4.740272,74.125.250.44,172.16.155.40,UDP,81
558,4.744034,74.125.250.44,172.16.155.40,UDP,1174
559,4.745727,74.125.250.44,172.16.155.40,UDP,81
560,4.766285,74.125.250.44,172.16.155.40,UDP,132
561,4.766386,172.16.155.40,74.125.250.44,UDP,84
562,4.782324,74.125.250.44,172.16.155.40,UDP,629
563,4.782804,172.16.155.40,74.125.250.44,UDP,100
564,4.801172,172.16.155.40,74.125.250.44,UDP,100
565,4.81637,172.16.155.40,74.125.250.44,UDP,80
566,4.83398,172.16.155.40,74.125.250.44,UDP,100
567,4.841169,74.125.250.44,172.16.155.40,UDP,695
568,4.867239,172.16.155.40,74.125.250.44,UDP,80
569,4.885418,172.16.155.40,74.125.250.44,UDP,100
570,4.891752,74.125.250.44,172.16.155.40,UDP,792
571,4.918272,172.16.155.40,74.125.250.44,UDP,80
572,4.923762,74.125.250.44,172.16.155.40,UDP,133
573,4.932256,74.125.250.44,172.16.155.40,UDP,670
574,4.937278,74.125.250.44,172.16.155.40,UDP,670
575,4.95626,74.125.250.44,172.16.155.40,UDP,554
576,4.962814,74.125.250.44,172.16.155.40,UDP,85
577,4.970134,172.16.155.40,74.125.250.44,UDP,84
578,4.971434,172.16.155.40,74.125.250.44,UDP,97
579,4.991473,172.16.155.40,74.125.250.44,UDP,81
580,4.993329,74.125.250.44,172.16.155.40,UDP,100
581,4.999291,74.125.250.44,172.16.155.40,UDP,605
582,5.020349,172.16.155.40,74.125.250.44,UDP,80
583,5.041882,74.125.250.44,172.16.155.40,UDP,996
584,5.044613,74.125.250.44,172.16.155.40,UDP,100
585,5.07037,172.16.155.40,74.125.250.44,UDP,80
586,5.097466,74.125.250.44,172.16.155.40,UDP,1153
587,5.12149,172.16.155.40,74.125.250.44,UDP,80
588,5.131231,74.125.250.44,172.16.155.40,UDP,97
589,5.132268,74.125.250.44,172.16.155.40,UDP,117
590,5.153568,74.125.250.44,172.16.155.40,UDP,81
591,5.15852,74.125.250.44,172.16.155.40,UDP,579
592,5.166083,74.125.250.44,172.16.155.40,UDP,81
593,5.172292,172.16.155.40,74.125.250.44,UDP,84
594,5.224021,74.125.250.44,172.16.155.40,UDP,791
595,5.274163,172.16.155.40,74.125.250.44,UDP,80
596,5.291388,74.125.250.44,172.16.155.40,UDP,1050
597,5.296805,74.125.250.44,172.16.155.40,UDP,840
598,5.325248,172.16.155.40,74.125.250.44,UDP,80
599,5.3455,74.125.250.44,172.16.155.40,UDP,840
600,5.348034,74.125.250.44,172.16.155.40,UDP,1072
601,5.376171,172.16.155.40,74.125.250.44,UDP,80
602,5.377536,74.125.250.44,172.16.155.40,UDP,141
603,5.379156,74.125.250.44,172.16.155.40,UDP,85
604,5.391678,172.16.155.40,74.125.250.44,UDP,113
605,5.411513,172.16.155.40,74.125.250.44,UDP,81
606,5.419055,74.125.250.44,172.16.155.40,UDP,952
607,5.424622,74.125.250.44,172.16.155.40,UDP,953
608,5.425613,74.125.250.44,172.16.155.40,UDP,940
609,5.426938,172.16.155.40,74.125.250.44,UDP,84
610,5.451106,74.125.250.44,172.16.155.40,UDP,100
611,5.524763,172.16.155.40,74.125.250.44,UDP,84
612,5.552883,74.125.250.44,172.16.155.40,UDP,1157
613,5.558466,74.125.250.44,172.16.155.40,UDP,101
614,5.558466,74.125.250.44,172.16.155.40,UDP,1158
615,5.558466,74.125.250.44,172.16.155.40,UDP,886
616,5.562169,74.125.250.44,172.16.155.40,UDP,97
617,5.56558,172.16.155.40,74.125.250.44,UDP,84
618,5.568079,74.125.250.44,172.16.155.40,UDP,962
619,5.573359,74.125.250.44,172.16.155.40,UDP,81
620,5.575946,74.125.250.44,172.16.155.40,UDP,81
621,5.579215,172.16.155.40,74.125.250.44,UDP,88
622,5.580248,34.120.186.93,172.16.155.40,TLSv1.2,81
623,5.580667,172.16.155.40,34.120.186.93,TLSv1.2,85
624,5.581215,34.120.186.93,172.16.155.40,TCP,60
625,5.591005,172.16.155.40,74.125.250.44,UDP,84
626,5.671459,74.125.250.44,172.16.155.40,UDP,661
627,5.673504,74.125.250.44,172.16.155.40,UDP,903
628,5.67881,74.125.250.44,172.16.155.40,UDP,919
629,5.680823,172.16.155.40,74.125.250.44,UDP,84
630,5.706867,74.125.250.44,172.16.155.40,UDP,602
631,5.718264,172.16.155.40,74.125.250.44,UDP,100
632,5.731062,172.16.155.40,74.125.250.44,UDP,80
633,5.765559,74.125.250.44,172.16.155.40,UDP,132
634,5.794749,74.125.250.44,172.16.155.40,UDP,641
635,5.803238,172.16.155.40,74.125.250.44,UDP,124
636,5.811517,172.16.155.40,74.125.250.44,UDP,97
637,5.82058,74.125.250.44,172.16.155.40,UDP,133
638,5.831302,172.16.155.40,74.125.250.44,UDP,80
639,5.831425,172.16.155.40,74.125.250.44,UDP,81
640,5.859382,74.125.250.44,172.16.155.40,UDP,100
641,5.923904,Cisco_e4:20:07,Broadcast,ARP,60
642,5.941577,172.16.155.40,74.125.250.44,UDP,148
643,5.958884,172.16.155.3,224.0.0.2,HSRP,62
644,5.98244,74.125.250.44,172.16.155.40,UDP,97
645,5.983462,172.16.155.40,74.125.250.44,UDP,80
646,5.986272,74.125.250.44,172.16.155.40,UDP,115
647,5.991339,74.125.250.44,172.16.155.40,UDP,81
648,5.993621,74.125.250.44,172.16.155.40,UDP,81
649,6.034255,172.16.155.40,74.125.250.44,UDP,84
650,6.113302,74.125.250.44,172.16.155.40,UDP,144
651,6.17872,172.16.155.40,74.125.250.44,UDP,100
652,6.187538,172.16.155.40,74.125.250.44,UDP,100
653,6.231727,172.16.155.40,74.125.250.44,UDP,97
654,6.251624,172.16.155.40,74.125.250.44,UDP,81
655,6.26309,172.16.155.40,74.125.250.44,UDP,100
656,6.266814,74.125.250.44,172.16.155.40,UDP,100
657,6.290792,74.125.250.44,172.16.155.40,UDP,856
658,6.296928,74.125.250.44,172.16.155.40,UDP,731
659,6.296928,74.125.250.44,172.16.155.40,UDP,731
660,6.317075,74.125.250.44,172.16.155.40,UDP,100
661,6.321508,74.125.250.44,172.16.155.40,UDP,85
662,6.339214,172.16.155.40,74.125.250.44,UDP,84
663,6.37395,74.125.250.44,172.16.155.40,UDP,364
664,6.379465,74.125.250.44,172.16.155.40,UDP,356
665,6.38924,172.16.155.40,74.125.250.44,UDP,80
666,6.399823,74.125.250.44,172.16.155.40,UDP,97
667,6.416133,74.125.250.44,172.16.155.40,UDP,131
668,6.416133,74.125.250.44,172.16.155.40,UDP,81
669,6.41928,74.125.250.44,172.16.155.40,UDP,144
670,6.41928,74.125.250.44,172.16.155.40,UDP,144
671,6.41928,74.125.250.44,172.16.155.40,UDP,144
672,6.423369,74.125.250.44,172.16.155.40,UDP,81
673,6.440597,172.16.155.40,74.125.250.44,UDP,84
674,6.525767,74.125.250.44,172.16.155.40,UDP,632
675,6.528548,74.125.250.44,172.16.155.40,UDP,927
676,6.54349,172.16.155.40,74.125.250.44,UDP,80
677,6.651552,172.16.155.40,74.125.250.44,UDP,113
678,6.671508,172.16.155.40,74.125.250.44,UDP,81
679,6.675143,Cisco_88:0e:91,Spanning-tree-(for-bridges)_00,STP,60
680,6.676171,74.125.250.44,172.16.155.40,UDP,100
681,6.720222,172.16.155.40,13.107.3.254,TCP,54
682,6.721192,172.16.155.40,131.253.33.254,TCP,54
683,6.722181,172.16.155.40,13.107.213.48,TCP,54
684,6.722196,172.16.155.40,117.18.237.29,TCP,54
685,6.723125,172.16.155.40,204.79.197.200,TCP,54
686,6.726229,74.125.250.44,172.16.155.40,UDP,100
687,6.731508,172.16.155.40,204.79.197.222,TCP,54
688,6.743413,172.16.155.40,74.125.250.44,UDP,132
689,6.746628,74.125.250.44,172.16.155.40,UDP,644
690,6.747275,172.16.155.40,74.125.250.44,UDP,80
691,6.752538,172.16.155.2,224.0.0.2,HSRP,62
692,6.755095,172.16.155.40,74.125.250.44,UDP,84
693,6.765783,74.125.250.44,172.16.155.40,UDP,132
694,6.782343,172.16.155.40,74.125.250.44,UDP,100
695,6.816089,74.125.250.44,172.16.155.40,UDP,414
696,6.816089,74.125.250.44,172.16.155.40,UDP,97
697,6.826046,74.125.250.44,172.16.155.40,UDP,115
698,6.829472,172.16.155.40,74.125.250.44,UDP,100
699,6.844212,74.125.250.44,172.16.155.40,UDP,81
700,6.8459,74.125.250.44,172.16.155.40,UDP,81
701,6.848073,172.16.155.40,74.125.250.44,UDP,84
702,6.871483,172.16.155.40,74.125.250.44,UDP,100
703,6.885609,74.125.250.44,172.16.155.40,UDP,579
704,6.886077,172.16.155.40,74.125.250.44,UDP,100
705,6.889183,74.125.250.44,172.16.155.40,UDP,982
706,6.89881,172.16.155.40,74.125.250.44,UDP,80
707,6.90471,172.16.155.40,74.125.250.44,STUN,154
708,6.919951,74.125.250.44,172.16.155.40,UDP,141
709,6.924397,74.125.250.44,172.16.155.40,STUN,134
710,6.949248,172.16.155.40,74.125.250.44,UDP,80
711,6.951208,172.16.155.40,142.250.76.206,TLSv1.2,1031
712,6.95124,172.16.155.40,142.250.76.206,TLSv1.2,93
713,6.951251,172.16.155.40,142.250.76.206,TLSv1.2,830
714,6.952204,142.250.76.206,172.16.155.40,TCP,60
715,6.952204,142.250.76.206,172.16.155.40,TCP,60
716,6.952204,142.250.76.206,172.16.155.40,TCP,60
717,6.954181,74.125.250.44,172.16.155.40,UDP,462
718,6.977954,74.125.250.44,172.16.155.40,UDP,85
719,6.981091,74.125.250.44,172.16.155.40,UDP,132
720,6.995736,142.250.76.206,172.16.155.40,TLSv1.2,93
721,7.000206,172.16.155.40,74.125.250.44,UDP,80
722,7.017154,74.125.250.44,172.16.155.40,UDP,584
723,7.023045,74.125.250.44,172.16.155.40,UDP,733
724,7.051198,172.16.155.40,74.125.250.44,UDP,80
725,7.070549,172.16.155.40,142.250.76.206,TCP,54
726,7.071824,172.16.155.40,74.125.250.44,UDP,97
727,7.07716,74.125.250.44,172.16.155.40,UDP,749
728,7.09154,172.16.155.40,74.125.250.44,UDP,81
729,7.096008,74.125.250.44,172.16.155.40,UDP,762
730,7.101593,74.125.250.44,172.16.155.40,UDP,628
731,7.101963,172.16.155.40,74.125.250.44,UDP,80
732,7.106991,142.250.76.206,172.16.155.40,TLSv1.2,448
733,7.108021,142.250.76.206,172.16.155.40,TLSv1.2,454
734,7.108043,172.16.155.40,142.250.76.206,TCP,54
735,7.109082,142.250.76.206,172.16.155.40,TLSv1.2,141
736,7.110126,142.250.76.206,172.16.155.40,TLSv1.2,93
737,7.110148,172.16.155.40,142.250.76.206,TCP,54
738,7.110259,172.16.155.40,142.250.76.206,TLSv1.2,93
739,7.111104,142.250.76.206,172.16.155.40,TCP,60
740,7.137618,74.125.250.44,172.16.155.40,UDP,100
741,7.152447,172.16.155.40,74.125.250.44,UDP,80
742,7.160336,74.125.250.44,172.16.155.40,UDP,699
743,7.170069,74.125.250.44,172.16.155.40,UDP,126
744,7.191197,74.125.250.44,172.16.155.40,UDP,181
745,7.194342,74.125.250.44,172.16.155.40,UDP,168
746,7.195359,74.125.250.44,172.16.155.40,UDP,160
747,7.196567,74.125.250.44,172.16.155.40,UDP,164
748,7.203343,172.16.155.40,74.125.250.44,UDP,84
749,7.235605,74.125.250.44,172.16.155.40,UDP,115
750,7.236663,74.125.250.44,172.16.155.40,UDP,97
751,7.254158,172.16.155.40,74.125.250.44,UDP,80
752,7.256519,74.125.250.44,172.16.155.40,UDP,163
753,7.256519,74.125.250.44,172.16.155.40,UDP,81
754,7.258851,74.125.250.44,172.16.155.40,UDP,81
755,7.264762,74.125.250.44,172.16.155.40,UDP,170
756,7.26577,74.125.250.44,172.16.155.40,UDP,167
757,7.292257,172.16.155.40,74.125.250.44,UDP,84
758,7.304889,172.16.155.40,74.125.250.44,UDP,84
759,7.327172,74.125.250.44,172.16.155.40,UDP,147
760,7.328121,74.125.250.44,172.16.155.40,UDP,178
761,7.355833,172.16.155.40,74.125.250.44,UDP,80
762,7.367445,74.125.250.44,172.16.155.40,UDP,163
763,7.369915,74.125.250.44,172.16.155.40,UDP,156
764,7.370899,74.125.250.44,172.16.155.40,UDP,160
765,7.395691,74.125.250.44,172.16.155.40,UDP,161
766,7.397292,74.125.250.44,172.16.155.40,UDP,170
767,7.39831,74.125.250.44,172.16.155.40,UDP,168
768,7.399534,74.125.250.44,172.16.155.40,UDP,172
769,7.401023,74.125.250.44,172.16.155.40,UDP,166
770,7.402044,74.125.250.44,172.16.155.40,UDP,175
771,7.406324,172.16.155.40,74.125.250.44,UDP,88
772,7.429199,74.125.250.44,172.16.155.40,UDP,179
773,7.455585,74.125.250.44,172.16.155.40,UDP,177
774,7.456599,74.125.250.44,172.16.155.40,UDP,170
775,7.457238,172.16.155.40,74.125.250.44,UDP,84
776,7.465908,74.125.250.44,172.16.155.40,UDP,163
777,7.466958,74.125.250.44,172.16.155.40,UDP,167
778,7.491678,172.16.155.40,74.125.250.44,UDP,97
779,7.493055,74.125.250.44,172.16.155.40,UDP,169
780,7.494794,172.16.155.40,74.125.250.44,UDP,100
781,7.495245,74.125.250.44,172.16.155.40,UDP,171
782,7.507519,172.16.155.40,74.125.250.44,UDP,84
783,7.511995,172.16.155.40,74.125.250.44,UDP,81
784,7.52242,74.125.250.44,172.16.155.40,UDP,173
785,7.524928,74.125.250.44,172.16.155.40,UDP,300
786,7.524928,74.125.250.44,172.16.155.40,UDP,1253
787,7.53021,74.125.250.44,172.16.155.40,UDP,166
788,7.53021,74.125.250.44,172.16.155.40,UDP,561
789,7.532188,74.125.250.44,172.16.155.40,UDP,165
790,7.532188,74.125.250.44,172.16.155.40,UDP,640
791,7.534605,74.125.250.44,172.16.155.40,UDP,170
792,7.534605,74.125.250.44,172.16.155.40,UDP,642
793,7.538021,74.125.250.44,172.16.155.40,UDP,642
794,7.544762,74.125.250.44,172.16.155.40,UDP,100
795,7.554665,74.125.250.44,172.16.155.40,UDP,798
796,7.557703,74.125.250.44,172.16.155.40,UDP,168
797,7.558466,172.16.155.40,74.125.250.44,UDP,92
798,7.561482,74.125.250.44,172.16.155.40,UDP,814
799,7.567191,74.125.250.44,172.16.155.40,UDP,743
800,7.580984,172.16.155.40,74.125.250.44,UDP,84
801,7.58383,172.16.155.40,74.125.250.44,UDP,100
802,7.587421,74.125.250.44,172.16.155.40,UDP,167
803,7.587421,74.125.250.44,172.16.155.40,UDP,169
804,7.588441,74.125.250.44,172.16.155.40,UDP,744
805,7.593857,74.125.250.44,172.16.155.40,UDP,728
806,7.593857,74.125.250.44,172.16.155.40,UDP,728
807,7.593857,74.125.250.44,172.16.155.40,UDP,866
808,7.593857,74.125.250.44,172.16.155.40,UDP,745
809,7.593857,74.125.250.44,172.16.155.40,UDP,667
810,7.594928,74.125.250.44,172.16.155.40,UDP,162
811,7.595959,74.125.250.44,172.16.155.40,UDP,160
812,7.596989,74.125.250.44,172.16.155.40,UDP,160
813,7.609286,172.16.155.40,74.125.250.44,UDP,92
814,7.620772,74.125.250.44,172.16.155.40,UDP,156
815,7.650074,74.125.250.44,172.16.155.40,UDP,152
816,7.652042,74.125.250.44,172.16.155.40,UDP,97
817,7.653083,74.125.250.44,172.16.155.40,UDP,139
818,7.657737,74.125.250.44,172.16.155.40,UDP,898
819,7.657737,74.125.250.44,172.16.155.40,UDP,899
820,7.659675,172.16.155.40,74.125.250.44,UDP,84
821,7.665655,74.125.250.44,172.16.155.40,UDP,131
822,7.669308,74.125.250.44,172.16.155.40,UDP,140
823,7.672164,74.125.250.44,172.16.155.40,UDP,131
824,7.674706,74.125.250.44,172.16.155.40,UDP,81
825,7.680276,74.125.250.44,172.16.155.40,UDP,1004
826,7.682894,74.125.250.44,172.16.155.40,UDP,132
827,7.685537,74.125.250.44,172.16.155.40,UDP,128
828,7.686575,74.125.250.44,172.16.155.40,UDP,81
829,7.71028,172.16.155.40,74.125.250.44,UDP,88
830,7.71219,74.125.250.44,172.16.155.40,UDP,128
831,7.724035,74.125.250.44,172.16.155.40,UDP,130
832,7.740165,74.125.250.44,172.16.155.40,UDP,130
833,7.74124,74.125.250.44,172.16.155.40,UDP,135
834,7.74229,74.125.250.44,172.16.155.40,UDP,127
835,7.750356,74.125.250.44,172.16.155.40,UDP,85
836,7.761365,172.16.155.40,74.125.250.44,UDP,84
837,7.765927,74.125.250.44,172.16.155.40,UDP,132
838,7.773638,172.16.155.40,142.251.42.46,TCP,1514
839,7.773638,172.16.155.40,142.251.42.46,TLSv1.2,135
840,7.773667,172.16.155.40,142.251.42.46,TCP,1514
841,7.773667,172.16.155.40,142.251.42.46,TLSv1.2,1033
842,7.774707,74.125.250.44,172.16.155.40,UDP,722
843,7.774707,142.251.42.46,172.16.155.40,TCP,60
844,7.774707,142.251.42.46,172.16.155.40,TCP,60
845,7.774707,142.251.42.46,172.16.155.40,TCP,60
846,7.774707,142.251.42.46,172.16.155.40,TCP,60
847,7.780589,74.125.250.44,172.16.155.40,UDP,722
848,7.780589,74.125.250.44,172.16.155.40,UDP,943
849,7.794683,74.125.250.44,172.16.155.40,UDP,977
850,7.800625,74.125.250.44,172.16.155.40,UDP,993
851,7.812294,172.16.155.40,74.125.250.44,UDP,84
852,7.830237,74.125.250.44,172.16.155.40,UDP,458
853,7.850123,74.125.250.44,172.16.155.40,UDP,132
854,7.862813,172.16.155.40,74.125.250.44,UDP,80
855,7.8714,172.16.155.40,142.250.67.69,TLSv1.2,1514
856,7.8714,172.16.155.40,142.250.67.69,TLSv1.2,752
857,7.871431,172.16.155.40,142.250.67.69,TLSv1.2,93
858,7.87144,172.16.155.40,142.250.67.69,TLSv1.2,182
859,7.872308,142.250.67.69,172.16.155.40,TCP,60
860,7.872308,142.250.67.69,172.16.155.40,TCP,60
861,7.872308,142.250.67.69,172.16.155.40,TCP,60
862,7.872308,142.250.67.69,172.16.155.40,TCP,60
863,7.890175,142.250.67.69,172.16.155.40,TLSv1.2,93
864,7.895775,74.125.250.44,172.16.155.40,UDP,493
865,7.911568,172.16.155.40,74.125.250.44,UDP,113
866,7.913086,172.16.155.40,74.125.250.44,UDP,80
867,7.927722,Cisco_e4:20:07,Broadcast,ARP,60
868,7.931166,172.16.155.40,142.250.67.69,TCP,54
869,7.931394,172.16.155.40,74.125.250.44,UDP,81
870,7.937097,172.16.155.40,74.125.250.44,UDP,100
871,7.946686,142.251.42.46,172.16.155.40,TLSv1.2,776
872,7.947749,142.251.42.46,172.16.155.40,TLSv1.2,181
873,7.947773,172.16.155.40,142.251.42.46,TCP,54
874,7.948052,172.16.155.40,142.251.42.46,TLSv1.2,93
875,7.948733,142.251.42.46,172.16.155.40,TCP,60
876,7.94968,74.125.250.44,172.16.155.40,UDP,100
877,7.976515,74.125.250.44,172.16.155.40,UDP,727
878,8.013191,172.16.155.40,74.125.250.44,UDP,80
879,8.076985,74.125.250.44,172.16.155.40,UDP,1009
880,8.083712,74.125.250.44,172.16.155.40,UDP,97
881,8.084211,172.16.155.40,74.125.250.44,UDP,100
882,8.086418,74.125.250.44,172.16.155.40,UDP,115
883,8.095866,74.125.250.44,172.16.155.40,UDP,81
884,8.108828,74.125.250.44,172.16.155.40,UDP,81
885,8.114549,172.16.155.40,74.125.250.44,UDP,84
886,8.151322,172.16.155.40,74.125.250.44,UDP,148
887,8.15271,142.250.196.74,172.16.155.40,TLSv1.2,532
888,8.167374,74.125.250.44,172.16.155.40,UDP,669
889,8.180928,74.125.250.44,172.16.155.40,UDP,135
890,8.192273,172.16.155.40,142.250.196.74,TCP,54
891,8.198986,74.125.250.44,172.16.155.40,UDP,85
892,8.205125,172.16.155.40,74.125.250.44,UDP,124
893,8.205267,74.125.250.44,172.16.155.40,UDP,590
894,8.205284,142.250.67.69,172.16.155.40,TLSv1.2,990
895,8.208615,142.250.67.69,172.16.155.40,TLSv1.2,230
896,8.208658,172.16.155.40,142.250.67.69,TCP,54
897,8.209683,142.250.67.69,172.16.155.40,TLSv1.2,93
898,8.209811,172.16.155.40,142.250.67.69,TLSv1.2,93
899,8.21529,172.16.155.40,74.125.250.44,UDP,84
900,8.229748,74.125.250.44,172.16.155.40,UDP,716
901,8.234425,172.16.155.40,74.125.250.44,UDP,100
902,8.250458,142.250.67.69,172.16.155.40,TCP,60
903,8.260294,74.125.250.44,172.16.155.40,UDP,168
904,8.266231,172.16.155.40,74.125.250.44,UDP,80
